a, time, T11, T12, T13, T14, T15, T21, T22, T23, T24, T25, T31, T32, T33, T34, T35, T41, T42, T43, T44, T45, T51, T52, T53, T54, T55
171, 1.710000e+004  2.509887e+000 2.974767e+000 3.229887e+000 3.425360e+000 3.693657e+000 2.418525e+000 3.037188e+000 3.465008e+000 3.753153e+000 3.946445e+000 2.459463e+000 3.171446e+000 3.657416e+000 3.936802e+000 4.034079e+000 2.607189e+000 3.457286e+000 3.958409e+000 4.173251e+000 4.135110e+000 3.215503e+000 4.170817e+000 4.546630e+000 4.621409e+000 4.399273e+000 
172, 1.720000e+004  2.509896e+000 2.974792e+000 3.229918e+000 3.425385e+000 3.693666e+000 2.418550e+000 3.037254e+000 3.465089e+000 3.753218e+000 3.946470e+000 2.459494e+000 3.171528e+000 3.657517e+000 3.936884e+000 4.034111e+000 2.607215e+000 3.457353e+000 3.958492e+000 4.173318e+000 4.135135e+000 3.215513e+000 4.170842e+000 4.546662e+000 4.621435e+000 4.399283e+000 
173, 1.730000e+004  2.509906e+000 2.974816e+000 3.229947e+000 3.425409e+000 3.693675e+000 2.418574e+000 3.037317e+000 3.465168e+000 3.753282e+000 3.946495e+000 2.459525e+000 3.171607e+000 3.657615e+000 3.936963e+000 4.034141e+000 2.607240e+000 3.457418e+000 3.958573e+000 4.173383e+000 4.135160e+000 3.215523e+000 4.170867e+000 4.546693e+000 4.621460e+000 4.399293e+000 
174, 1.740000e+004  2.509915e+000 2.974839e+000 3.229976e+000 3.425432e+000 3.693684e+000 2.418597e+000 3.037378e+000 3.465243e+000 3.753343e+000 3.946518e+000 2.459554e+000 3.171684e+000 3.657710e+000 3.937040e+000 4.034170e+000 2.607263e+000 3.457481e+000 3.958650e+000 4.173445e+000 4.135184e+000 3.215532e+000 4.170892e+000 4.546723e+000 4.621484e+000 4.399302e+000 
175, 1.750000e+004  2.509923e+000 2.974862e+000 3.230004e+000 3.425455e+000 3.693693e+000 2.418620e+000 3.037438e+000 3.465317e+000 3.753402e+000 3.946541e+000 2.459582e+000 3.171758e+000 3.657801e+000 3.937114e+000 4.034198e+000 2.607287e+000 3.457541e+000 3.958725e+000 4.173506e+000 4.135207e+000 3.215541e+000 4.170915e+000 4.546752e+000 4.621508e+000 4.399311e+000 
176, 1.760000e+004  2.509931e+000 2.974884e+000 3.230031e+000 3.425476e+000 3.693701e+000 2.418642e+000 3.037495e+000 3.465387e+000 3.753459e+000 3.946563e+000 2.459609e+000 3.171829e+000 3.657890e+000 3.937186e+000 4.034226e+000 2.607309e+000 3.457600e+000 3.958797e+000 4.173564e+000 4.135230e+000 3.215550e+000 4.170937e+000 4.546780e+000 4.621530e+000 4.399319e+000 
177, 1.770000e+004  2.509939e+000 2.974905e+000 3.230057e+000 3.425497e+000 3.693709e+000 2.418663e+000 3.037550e+000 3.465456e+000 3.753515e+000 3.946584e+000 2.459636e+000 3.171898e+000 3.657975e+000 3.937255e+000 4.034252e+000 2.607331e+000 3.457656e+000 3.958867e+000 4.173621e+000 4.135251e+000 3.215558e+000 4.170959e+000 4.546807e+000 4.621552e+000 4.399328e+000 
178, 1.780000e+004  2.509947e+000 2.974925e+000 3.230082e+000 3.425518e+000 3.693717e+000 2.418683e+000 3.037604e+000 3.465522e+000 3.753568e+000 3.946604e+000 2.459661e+000 3.171965e+000 3.658058e+000 3.937322e+000 4.034278e+000 2.607351e+000 3.457711e+000 3.958935e+000 4.173676e+000 4.135272e+000 3.215566e+000 4.170980e+000 4.546833e+000 4.621573e+000 4.399336e+000 
179, 1.790000e+004  2.509955e+000 2.974945e+000 3.230106e+000 3.425537e+000 3.693724e+000 2.418703e+000 3.037656e+000 3.465586e+000 3.753620e+000 3.946624e+000 2.459686e+000 3.172030e+000 3.658138e+000 3.937386e+000 4.034302e+000 2.607372e+000 3.457764e+000 3.959000e+000 4.173729e+000 4.135292e+000 3.215574e+000 4.171000e+000 4.546858e+000 4.621593e+000 4.399343e+000 
180, 1.800000e+004  2.509962e+000 2.974964e+000 3.230130e+000 3.425556e+000 3.693732e+000 2.418722e+000 3.037706e+000 3.465648e+000 3.753670e+000 3.946643e+000 2.459710e+000 3.172093e+000 3.658215e+000 3.937449e+000 4.034326e+000 2.607391e+000 3.457815e+000 3.959063e+000 4.173780e+000 4.135312e+000 3.215581e+000 4.171020e+000 4.546882e+000 4.621613e+000 4.399351e+000 
181, 1.810000e+004  2.509969e+000 2.974982e+000 3.230152e+000 3.425575e+000 3.693739e+000 2.418741e+000 3.037754e+000 3.465708e+000 3.753719e+000 3.946662e+000 2.459733e+000 3.172153e+000 3.658290e+000 3.937509e+000 4.034349e+000 2.607410e+000 3.457864e+000 3.959124e+000 4.173829e+000 4.135331e+000 3.215588e+000 4.171039e+000 4.546905e+000 4.621632e+000 4.399358e+000 
182, 1.820000e+004  2.509976e+000 2.975000e+000 3.230174e+000 3.425593e+000 3.693745e+000 2.418759e+000 3.037801e+000 3.465766e+000 3.753766e+000 3.946680e+000 2.459755e+000 3.172211e+000 3.658362e+000 3.937568e+000 4.034372e+000 2.607428e+000 3.457912e+000 3.959183e+000 4.173877e+000 4.135349e+000 3.215595e+000 4.171057e+000 4.546928e+000 4.621650e+000 4.399365e+000 
183, 1.830000e+004  2.509982e+000 2.975017e+000 3.230196e+000 3.425610e+000 3.693752e+000 2.418776e+000 3.037846e+000 3.465822e+000 3.753811e+000 3.946697e+000 2.459777e+000 3.172268e+000 3.658432e+000 3.937624e+000 4.034393e+000 2.607446e+000 3.457958e+000 3.959240e+000 4.173923e+000 4.135367e+000 3.215602e+000 4.171075e+000 4.546950e+000 4.621668e+000 4.399372e+000 
184, 1.840000e+004  2.509989e+000 2.975034e+000 3.230216e+000 3.425626e+000 3.693758e+000 2.418793e+000 3.037890e+000 3.465876e+000 3.753855e+000 3.946714e+000 2.459798e+000 3.172322e+000 3.658499e+000 3.937679e+000 4.034414e+000 2.607463e+000 3.458003e+000 3.959295e+000 4.173967e+000 4.135384e+000 3.215609e+000 4.171092e+000 4.546971e+000 4.621685e+000 4.399378e+000 
185, 1.850000e+004  2.509995e+000 2.975050e+000 3.230236e+000 3.425643e+000 3.693765e+000 2.418809e+000 3.037932e+000 3.465928e+000 3.753897e+000 3.946730e+000 2.459818e+000 3.172375e+000 3.658564e+000 3.937732e+000 4.034434e+000 2.607479e+000 3.458046e+000 3.959349e+000 4.174010e+000 4.135400e+000 3.215615e+000 4.171109e+000 4.546991e+000 4.621702e+000 4.399385e+000 
186, 1.860000e+004  2.510001e+000 2.975065e+000 3.230255e+000 3.425658e+000 3.693770e+000 2.418825e+000 3.037973e+000 3.465979e+000 3.753938e+000 3.946745e+000 2.459837e+000 3.172426e+000 3.658627e+000 3.937783e+000 4.034454e+000 2.607495e+000 3.458087e+000 3.959400e+000 4.174052e+000 4.135416e+000 3.215621e+000 4.171125e+000 4.547011e+000 4.621718e+000 4.399391e+000 
187, 1.870000e+004  2.510007e+000 2.975080e+000 3.230274e+000 3.425673e+000 3.693776e+000 2.418840e+000 3.038013e+000 3.466028e+000 3.753977e+000 3.946760e+000 2.459856e+000 3.172475e+000 3.658688e+000 3.937832e+000 4.034473e+000 2.607511e+000 3.458127e+000 3.959450e+000 4.174092e+000 4.135431e+000 3.215627e+000 4.171140e+000 4.547030e+000 4.621733e+000 4.399397e+000 
188, 1.880000e+004  2.510012e+000 2.975095e+000 3.230292e+000 3.425688e+000 3.693782e+000 2.418854e+000 3.038051e+000 3.466075e+000 3.754016e+000 3.946775e+000 2.459874e+000 3.172523e+000 3.658747e+000 3.937879e+000 4.034491e+000 2.607525e+000 3.458166e+000 3.959498e+000 4.174131e+000 4.135446e+000 3.215633e+000 4.171155e+000 4.547049e+000 4.621748e+000 4.399402e+000 
189, 1.890000e+004  2.510017e+000 2.975109e+000 3.230309e+000 3.425702e+000 3.693787e+000 2.418868e+000 3.038088e+000 3.466121e+000 3.754053e+000 3.946789e+000 2.459892e+000 3.172569e+000 3.658804e+000 3.937926e+000 4.034508e+000 2.607540e+000 3.458204e+000 3.959544e+000 4.174169e+000 4.135460e+000 3.215638e+000 4.171169e+000 4.547067e+000 4.621762e+000 4.399408e+000 
190, 1.900000e+004  2.510023e+000 2.975122e+000 3.230326e+000 3.425715e+000 3.693792e+000 2.418882e+000 3.038124e+000 3.466165e+000 3.754089e+000 3.946803e+000 2.459909e+000 3.172614e+000 3.658859e+000 3.937970e+000 4.034525e+000 2.607554e+000 3.458240e+000 3.959589e+000 4.174205e+000 4.135474e+000 3.215644e+000 4.171183e+000 4.547084e+000 4.621776e+000 4.399413e+000 
191, 1.910000e+004  2.510028e+000 2.975136e+000 3.230342e+000 3.425729e+000 3.693797e+000 2.418895e+000 3.038158e+000 3.466208e+000 3.754123e+000 3.946816e+000 2.459926e+000 3.172657e+000 3.658913e+000 3.938013e+000 4.034542e+000 2.607567e+000 3.458275e+000 3.959632e+000 4.174240e+000 4.135488e+000 3.215649e+000 4.171197e+000 4.547100e+000 4.621790e+000 4.399418e+000 
192, 1.920000e+004  2.510033e+000 2.975148e+000 3.230358e+000 3.425741e+000 3.693802e+000 2.418908e+000 3.038192e+000 3.466249e+000 3.754157e+000 3.946829e+000 2.459941e+000 3.172698e+000 3.658964e+000 3.938055e+000 4.034558e+000 2.607580e+000 3.458309e+000 3.959674e+000 4.174274e+000 4.135501e+000 3.215654e+000 4.171210e+000 4.547116e+000 4.621803e+000 4.399423e+000 
193, 1.930000e+004  2.510037e+000 2.975161e+000 3.230373e+000 3.425754e+000 3.693807e+000 2.418920e+000 3.038224e+000 3.466289e+000 3.754189e+000 3.946841e+000 2.459957e+000 3.172739e+000 3.659014e+000 3.938095e+000 4.034573e+000 2.607592e+000 3.458342e+000 3.959715e+000 4.174307e+000 4.135513e+000 3.215658e+000 4.171222e+000 4.547132e+000 4.621815e+000 4.399428e+000 
194, 1.940000e+004  2.510042e+000 2.975173e+000 3.230388e+000 3.425765e+000 3.693811e+000 2.418932e+000 3.038255e+000 3.466327e+000 3.754220e+000 3.946853e+000 2.459972e+000 3.172778e+000 3.659062e+000 3.938134e+000 4.034588e+000 2.607605e+000 3.458374e+000 3.959754e+000 4.174338e+000 4.135525e+000 3.215663e+000 4.171235e+000 4.547147e+000 4.621827e+000 4.399433e+000 
195, 1.950000e+004  2.510046e+000 2.975184e+000 3.230402e+000 3.425777e+000 3.693816e+000 2.418944e+000 3.038286e+000 3.466365e+000 3.754250e+000 3.946865e+000 2.459986e+000 3.172815e+000 3.659108e+000 3.938172e+000 4.034602e+000 2.607616e+000 3.458404e+000 3.959792e+000 4.174369e+000 4.135537e+000 3.215668e+000 4.171246e+000 4.547162e+000 4.621839e+000 4.399437e+000 
196, 1.960000e+004  2.510050e+000 2.975195e+000 3.230416e+000 3.425788e+000 3.693820e+000 2.418955e+000 3.038315e+000 3.466401e+000 3.754280e+000 3.946876e+000 2.460000e+000 3.172851e+000 3.659153e+000 3.938208e+000 4.034616e+000 2.607628e+000 3.458434e+000 3.959828e+000 4.174399e+000 4.135548e+000 3.215672e+000 4.171258e+000 4.547176e+000 4.621851e+000 4.399442e+000 
197, 1.970000e+004  2.510054e+000 2.975206e+000 3.230429e+000 3.425799e+000 3.693824e+000 2.418966e+000 3.038343e+000 3.466436e+000 3.754308e+000 3.946887e+000 2.460013e+000 3.172887e+000 3.659197e+000 3.938243e+000 4.034630e+000 2.607638e+000 3.458462e+000 3.959864e+000 4.174427e+000 4.135559e+000 3.215676e+000 4.171269e+000 4.547189e+000 4.621861e+000 4.399446e+000 
198, 1.980000e+004  2.510058e+000 2.975216e+000 3.230442e+000 3.425809e+000 3.693828e+000 2.418976e+000 3.038370e+000 3.466470e+000 3.754335e+000 3.946897e+000 2.460026e+000 3.172921e+000 3.659239e+000 3.938277e+000 4.034643e+000 2.607649e+000 3.458490e+000 3.959898e+000 4.174455e+000 4.135570e+000 3.215680e+000 4.171279e+000 4.547202e+000 4.621872e+000 4.399450e+000 
199, 1.990000e+004  2.510062e+000 2.975226e+000 3.230454e+000 3.425819e+000 3.693832e+000 2.418986e+000 3.038397e+000 3.466502e+000 3.754361e+000 3.946907e+000 2.460039e+000 3.172953e+000 3.659279e+000 3.938310e+000 4.034655e+000 2.607659e+000 3.458517e+000 3.959931e+000 4.174482e+000 4.135580e+000 3.215684e+000 4.171289e+000 4.547215e+000 4.621882e+000 4.399454e+000 
200, 2.000000e+004  2.510066e+000 2.975236e+000 3.230466e+000 3.425829e+000 3.693836e+000 2.418996e+000 3.038422e+000 3.466534e+000 3.754387e+000 3.946917e+000 2.460051e+000 3.172985e+000 3.659318e+000 3.938342e+000 4.034667e+000 2.607669e+000 3.458543e+000 3.959963e+000 4.174507e+000 4.135590e+000 3.215688e+000 4.171299e+000 4.547227e+000 4.621892e+000 4.399458e+000 
201, 2.010000e+004  2.510070e+000 2.975245e+000 3.230478e+000 3.425838e+000 3.693839e+000 2.419006e+000 3.038447e+000 3.466564e+000 3.754412e+000 3.946926e+000 2.460063e+000 3.173016e+000 3.659356e+000 3.938372e+000 4.034679e+000 2.607679e+000 3.458568e+000 3.959994e+000 4.174532e+000 4.135599e+000 3.215691e+000 4.171309e+000 4.547239e+000 4.621902e+000 4.399461e+000 
202, 2.020000e+004  2.510073e+000 2.975255e+000 3.230489e+000 3.425847e+000 3.693843e+000 2.419015e+000 3.038471e+000 3.466594e+000 3.754436e+000 3.946935e+000 2.460074e+000 3.173045e+000 3.659393e+000 3.938402e+000 4.034690e+000 2.607688e+000 3.458592e+000 3.960024e+000 4.174556e+000 4.135609e+000 3.215695e+000 4.171318e+000 4.547250e+000 4.621911e+000 4.399465e+000 
203, 2.030000e+004  2.510076e+000 2.975263e+000 3.230500e+000 3.425856e+000 3.693846e+000 2.419023e+000 3.038494e+000 3.466622e+000 3.754459e+000 3.946944e+000 2.460085e+000 3.173074e+000 3.659428e+000 3.938430e+000 4.034701e+000 2.607697e+000 3.458615e+000 3.960052e+000 4.174580e+000 4.135618e+000 3.215698e+000 4.171327e+000 4.547261e+000 4.621920e+000 4.399468e+000 
204, 2.040000e+004  2.510080e+000 2.975272e+000 3.230511e+000 3.425865e+000 3.693849e+000 2.419032e+000 3.038516e+000 3.466650e+000 3.754481e+000 3.946953e+000 2.460095e+000 3.173102e+000 3.659463e+000 3.938458e+000 4.034712e+000 2.607705e+000 3.458638e+000 3.960080e+000 4.174602e+000 4.135626e+000 3.215702e+000 4.171336e+000 4.547272e+000 4.621929e+000 4.399471e+000 
205, 2.050000e+004  2.510083e+000 2.975280e+000 3.230521e+000 3.425873e+000 3.693853e+000 2.419040e+000 3.038538e+000 3.466677e+000 3.754502e+000 3.946961e+000 2.460106e+000 3.173129e+000 3.659496e+000 3.938485e+000 4.034722e+000 2.607714e+000 3.458659e+000 3.960107e+000 4.174624e+000 4.135634e+000 3.215705e+000 4.171344e+000 4.547282e+000 4.621937e+000 4.399475e+000 
206, 2.060000e+004  2.510086e+000 2.975288e+000 3.230531e+000 3.425881e+000 3.693856e+000 2.419048e+000 3.038559e+000 3.466702e+000 3.754523e+000 3.946969e+000 2.460116e+000 3.173155e+000 3.659528e+000 3.938511e+000 4.034732e+000 2.607722e+000 3.458680e+000 3.960133e+000 4.174645e+000 4.135642e+000 3.215708e+000 4.171352e+000 4.547292e+000 4.621945e+000 4.399478e+000 
207, 2.070000e+004  2.510089e+000 2.975296e+000 3.230540e+000 3.425888e+000 3.693858e+000 2.419056e+000 3.038579e+000 3.466727e+000 3.754543e+000 3.946977e+000 2.460125e+000 3.173180e+000 3.659559e+000 3.938536e+000 4.034742e+000 2.607729e+000 3.458701e+000 3.960158e+000 4.174665e+000 4.135650e+000 3.215711e+000 4.171360e+000 4.547302e+000 4.621953e+000 4.399481e+000 
208, 2.080000e+004  2.510092e+000 2.975303e+000 3.230549e+000 3.425896e+000 3.693861e+000 2.419063e+000 3.038598e+000 3.466751e+000 3.754563e+000 3.946984e+000 2.460134e+000 3.173204e+000 3.659589e+000 3.938560e+000 4.034751e+000 2.607737e+000 3.458720e+000 3.960183e+000 4.174685e+000 4.135658e+000 3.215714e+000 4.171367e+000 4.547311e+000 4.621960e+000 4.399484e+000 
209, 2.090000e+004  2.510094e+000 2.975310e+000 3.230558e+000 3.425903e+000 3.693864e+000 2.419071e+000 3.038617e+000 3.466775e+000 3.754582e+000 3.946991e+000 2.460143e+000 3.173227e+000 3.659618e+000 3.938584e+000 4.034760e+000 2.607744e+000 3.458739e+000 3.960206e+000 4.174704e+000 4.135665e+000 3.215717e+000 4.171375e+000 4.547320e+000 4.621968e+000 4.399486e+000 
210, 2.100000e+004  2.510097e+000 2.975317e+000 3.230567e+000 3.425910e+000 3.693867e+000 2.419077e+000 3.038635e+000 3.466797e+000 3.754600e+000 3.946998e+000 2.460152e+000 3.173250e+000 3.659645e+000 3.938606e+000 4.034768e+000 2.607751e+000 3.458758e+000 3.960229e+000 4.174723e+000 4.135672e+000 3.215719e+000 4.171382e+000 4.547329e+000 4.621975e+000 4.399489e+000 
211, 2.110000e+004  2.510100e+000 2.975324e+000 3.230575e+000 3.425917e+000 3.693869e+000 2.419084e+000 3.038653e+000 3.466819e+000 3.754618e+000 3.947005e+000 2.460160e+000 3.173272e+000 3.659672e+000 3.938628e+000 4.034777e+000 2.607758e+000 3.458776e+000 3.960251e+000 4.174740e+000 4.135679e+000 3.215722e+000 4.171389e+000 4.547337e+000 4.621981e+000 4.399492e+000 
212, 2.120000e+004  2.510102e+000 2.975330e+000 3.230583e+000 3.425923e+000 3.693872e+000 2.419091e+000 3.038670e+000 3.466840e+000 3.754635e+000 3.947011e+000 2.460168e+000 3.173293e+000 3.659699e+000 3.938649e+000 4.034785e+000 2.607765e+000 3.458793e+000 3.960272e+000 4.174757e+000 4.135685e+000 3.215724e+000 4.171395e+000 4.547346e+000 4.621988e+000 4.399494e+000 
213, 2.130000e+004  2.510104e+000 2.975337e+000 3.230591e+000 3.425929e+000 3.693874e+000 2.419097e+000 3.038686e+000 3.466860e+000 3.754651e+000 3.947018e+000 2.460176e+000 3.173313e+000 3.659724e+000 3.938670e+000 4.034793e+000 2.607771e+000 3.458809e+000 3.960293e+000 4.174774e+000 4.135692e+000 3.215727e+000 4.171401e+000 4.547353e+000 4.621994e+000 4.399497e+000 
214, 2.140000e+004  2.510107e+000 2.975343e+000 3.230598e+000 3.425936e+000 3.693876e+000 2.419103e+000 3.038702e+000 3.466880e+000 3.754667e+000 3.947024e+000 2.460184e+000 3.173333e+000 3.659748e+000 3.938689e+000 4.034800e+000 2.607777e+000 3.458825e+000 3.960312e+000 4.174790e+000 4.135698e+000 3.215729e+000 4.171408e+000 4.547361e+000 4.622001e+000 4.399499e+000 
215, 2.150000e+004  2.510109e+000 2.975349e+000 3.230605e+000 3.425941e+000 3.693879e+000 2.419109e+000 3.038718e+000 3.466899e+000 3.754682e+000 3.947030e+000 2.460191e+000 3.173352e+000 3.659772e+000 3.938708e+000 4.034807e+000 2.607783e+000 3.458841e+000 3.960332e+000 4.174806e+000 4.135704e+000 3.215731e+000 4.171414e+000 4.547368e+000 4.622006e+000 4.399501e+000 
216, 2.160000e+004  2.510111e+000 2.975354e+000 3.230612e+000 3.425947e+000 3.693881e+000 2.419115e+000 3.038732e+000 3.466917e+000 3.754697e+000 3.947035e+000 2.460198e+000 3.173370e+000 3.659795e+000 3.938727e+000 4.034814e+000 2.607789e+000 3.458856e+000 3.960350e+000 4.174821e+000 4.135709e+000 3.215734e+000 4.171419e+000 4.547375e+000 4.622012e+000 4.399503e+000 
217, 2.170000e+004  2.510113e+000 2.975360e+000 3.230619e+000 3.425953e+000 3.693883e+000 2.419120e+000 3.038747e+000 3.466935e+000 3.754712e+000 3.947041e+000 2.460205e+000 3.173388e+000 3.659817e+000 3.938745e+000 4.034821e+000 2.607794e+000 3.458870e+000 3.960368e+000 4.174835e+000 4.135715e+000 3.215736e+000 4.171425e+000 4.547382e+000 4.622018e+000 4.399506e+000 
218, 2.180000e+004  2.510115e+000 2.975365e+000 3.230626e+000 3.425958e+000 3.693885e+000 2.419125e+000 3.038761e+000 3.466952e+000 3.754726e+000 3.947046e+000 2.460211e+000 3.173405e+000 3.659838e+000 3.938762e+000 4.034828e+000 2.607800e+000 3.458884e+000 3.960385e+000 4.174849e+000 4.135720e+000 3.215738e+000 4.171430e+000 4.547389e+000 4.622023e+000 4.399508e+000 
219, 2.190000e+004  2.510117e+000 2.975370e+000 3.230632e+000 3.425963e+000 3.693887e+000 2.419131e+000 3.038774e+000 3.466969e+000 3.754739e+000 3.947051e+000 2.460218e+000 3.173422e+000 3.659859e+000 3.938779e+000 4.034834e+000 2.607805e+000 3.458898e+000 3.960402e+000 4.174863e+000 4.135726e+000 3.215740e+000 4.171435e+000 4.547395e+000 4.622028e+000 4.399510e+000 
220, 2.200000e+004  2.510119e+000 2.975375e+000 3.230638e+000 3.425968e+000 3.693889e+000 2.419136e+000 3.038787e+000 3.466985e+000 3.754752e+000 3.947056e+000 2.460224e+000 3.173438e+000 3.659878e+000 3.938795e+000 4.034840e+000 2.607810e+000 3.458911e+000 3.960418e+000 4.174876e+000 4.135731e+000 3.215742e+000 4.171440e+000 4.547401e+000 4.622033e+000 4.399511e+000 
221, 2.210000e+004  2.510121e+000 2.975380e+000 3.230644e+000 3.425973e+000 3.693891e+000 2.419140e+000 3.038800e+000 3.467000e+000 3.754764e+000 3.947061e+000 2.460230e+000 3.173454e+000 3.659898e+000 3.938810e+000 4.034846e+000 2.607815e+000 3.458924e+000 3.960434e+000 4.174888e+000 4.135735e+000 3.215744e+000 4.171445e+000 4.547407e+000 4.622038e+000 4.399513e+000 
222, 2.220000e+004  2.510123e+000 2.975384e+000 3.230650e+000 3.425977e+000 3.693892e+000 2.419145e+000 3.038812e+000 3.467015e+000 3.754777e+000 3.947066e+000 2.460236e+000 3.173469e+000 3.659916e+000 3.938825e+000 4.034852e+000 2.607819e+000 3.458936e+000 3.960449e+000 4.174900e+000 4.135740e+000 3.215745e+000 4.171450e+000 4.547413e+000 4.622043e+000 4.399515e+000 
223, 2.230000e+004  2.510124e+000 2.975389e+000 3.230655e+000 3.425982e+000 3.693894e+000 2.419149e+000 3.038824e+000 3.467030e+000 3.754788e+000 3.947070e+000 2.460241e+000 3.173483e+000 3.659934e+000 3.938840e+000 4.034858e+000 2.607824e+000 3.458948e+000 3.960463e+000 4.174912e+000 4.135745e+000 3.215747e+000 4.171454e+000 4.547419e+000 4.622047e+000 4.399517e+000 
224, 2.240000e+004  2.510126e+000 2.975393e+000 3.230661e+000 3.425986e+000 3.693896e+000 2.419154e+000 3.038835e+000 3.467044e+000 3.754800e+000 3.947075e+000 2.460247e+000 3.173498e+000 3.659952e+000 3.938854e+000 4.034863e+000 2.607828e+000 3.458959e+000 3.960478e+000 4.174924e+000 4.135749e+000 3.215749e+000 4.171459e+000 4.547424e+000 4.622052e+000 4.399518e+000 
225, 2.250000e+004  2.510128e+000 2.975397e+000 3.230666e+000 3.425990e+000 3.693897e+000 2.419158e+000 3.038846e+000 3.467057e+000 3.754811e+000 3.947079e+000 2.460252e+000 3.173511e+000 3.659969e+000 3.938867e+000 4.034868e+000 2.607832e+000 3.458970e+000 3.960491e+000 4.174935e+000 4.135753e+000 3.215750e+000 4.171463e+000 4.547429e+000 4.622056e+000 4.399520e+000 
226, 2.260000e+004  2.510129e+000 2.975401e+000 3.230671e+000 3.425994e+000 3.693899e+000 2.419162e+000 3.038857e+000 3.467071e+000 3.754821e+000 3.947083e+000 2.460257e+000 3.173524e+000 3.659985e+000 3.938881e+000 4.034873e+000 2.607836e+000 3.458981e+000 3.960504e+000 4.174945e+000 4.135757e+000 3.215752e+000 4.171467e+000 4.547434e+000 4.622060e+000 4.399522e+000 
227, 2.270000e+004  2.510131e+000 2.975405e+000 3.230676e+000 3.425998e+000 3.693900e+000 2.419166e+000 3.038867e+000 3.467083e+000 3.754832e+000 3.947087e+000 2.460262e+000 3.173537e+000 3.660000e+000 3.938893e+000 4.034878e+000 2.607840e+000 3.458991e+000 3.960517e+000 4.174956e+000 4.135761e+000 3.215753e+000 4.171471e+000 4.547439e+000 4.622064e+000 4.399523e+000 
228, 2.280000e+004  2.510132e+000 2.975409e+000 3.230680e+000 3.426002e+000 3.693902e+000 2.419170e+000 3.038877e+000 3.467096e+000 3.754841e+000 3.947090e+000 2.460266e+000 3.173549e+000 3.660016e+000 3.938906e+000 4.034883e+000 2.607844e+000 3.459001e+000 3.960529e+000 4.174966e+000 4.135765e+000 3.215755e+000 4.171475e+000 4.547444e+000 4.622068e+000 4.399525e+000 
229, 2.290000e+004  2.510134e+000 2.975413e+000 3.230685e+000 3.426006e+000 3.693903e+000 2.419173e+000 3.038886e+000 3.467107e+000 3.754851e+000 3.947094e+000 2.460271e+000 3.173561e+000 3.660030e+000 3.938917e+000 4.034887e+000 2.607848e+000 3.459011e+000 3.960541e+000 4.174975e+000 4.135769e+000 3.215756e+000 4.171479e+000 4.547449e+000 4.622071e+000 4.399526e+000 
230, 2.300000e+004  2.510135e+000 2.975416e+000 3.230689e+000 3.426009e+000 3.693905e+000 2.419177e+000 3.038896e+000 3.467119e+000 3.754860e+000 3.947098e+000 2.460275e+000 3.173573e+000 3.660045e+000 3.938929e+000 4.034892e+000 2.607851e+000 3.459020e+000 3.960553e+000 4.174985e+000 4.135772e+000 3.215758e+000 4.171482e+000 4.547453e+000 4.622075e+000 4.399527e+000 
231, 2.310000e+004  2.510136e+000 2.975420e+000 3.230693e+000 3.426013e+000 3.693906e+000 2.419180e+000 3.038904e+000 3.467130e+000 3.754869e+000 3.947101e+000 2.460280e+000 3.173584e+000 3.660058e+000 3.938940e+000 4.034896e+000 2.607855e+000 3.459029e+000 3.960564e+000 4.174994e+000 4.135776e+000 3.215759e+000 4.171486e+000 4.547457e+000 4.622078e+000 4.399529e+000 
232, 2.320000e+004  2.510137e+000 2.975423e+000 3.230698e+000 3.426016e+000 3.693907e+000 2.419184e+000 3.038913e+000 3.467141e+000 3.754878e+000 3.947104e+000 2.460284e+000 3.173594e+000 3.660071e+000 3.938951e+000 4.034900e+000 2.607858e+000 3.459038e+000 3.960575e+000 4.175002e+000 4.135779e+000 3.215760e+000 4.171489e+000 4.547461e+000 4.622082e+000 4.399530e+000 
233, 2.330000e+004  2.510139e+000 2.975426e+000 3.230701e+000 3.426019e+000 3.693908e+000 2.419187e+000 3.038921e+000 3.467151e+000 3.754886e+000 3.947108e+000 2.460288e+000 3.173605e+000 3.660084e+000 3.938961e+000 4.034904e+000 2.607861e+000 3.459046e+000 3.960585e+000 4.175011e+000 4.135782e+000 3.215761e+000 4.171492e+000 4.547465e+000 4.622085e+000 4.399531e+000 
234, 2.340000e+004  2.510140e+000 2.975429e+000 3.230705e+000 3.426022e+000 3.693910e+000 2.419190e+000 3.038930e+000 3.467161e+000 3.754894e+000 3.947111e+000 2.460291e+000 3.173615e+000 3.660097e+000 3.938971e+000 4.034908e+000 2.607864e+000 3.459054e+000 3.960595e+000 4.175019e+000 4.135785e+000 3.215763e+000 4.171495e+000 4.547469e+000 4.622088e+000 4.399532e+000 
235, 2.350000e+004  2.510141e+000 2.975432e+000 3.230709e+000 3.426025e+000 3.693911e+000 2.419193e+000 3.038937e+000 3.467171e+000 3.754902e+000 3.947114e+000 2.460295e+000 3.173624e+000 3.660109e+000 3.938981e+000 4.034911e+000 2.607867e+000 3.459062e+000 3.960605e+000 4.175027e+000 4.135788e+000 3.215764e+000 4.171498e+000 4.547473e+000 4.622091e+000 4.399534e+000 
